the, 0.01875106638084399
of, 0.009882986095636157
and, 0.009246227604016135
in, 0.008367360328879322
to, 0.0078047318813126085
a, 0.007195320467014248
was, 0.004900729310943309
s, 0.003891030174227642
on, 0.0038188213251606636
as, 0.003689001872751651
for, 0.0035624514410099815
that, 0.0035155339271396133
with, 0.003364358262780013
by, 0.003293348344663611
is, 0.0028438278960005847
he, 0.0026528912506408745
at, 0.0026295140693323544
his, 0.0026204574987073476
it, 0.002543581705781567
from, 0.0025284347792136974
were, 0.00213245422079627
an, 0.0020378344474567818
had, 0.0018562924367577687
which, 0.001764717135166644
be, 0.0016508424648340834
this, 0.0014738436751261812
but, 0.0014523344672282437
are, 0.0014167015695721555
first, 0.0014084915645024745
not, 0.0013880911742836604
their, 0.001355654428689191
her, 0.0013505755125527515
after, 0.0013475586967918122
one, 0.0013349844669214744
also, 0.001308084235465783
its, 0.0013026895427282494
or, 0.001279476691058744
they, 0.0012572077782796076
two, 0.0012339797299086197
have, 0.0012001842842052986
who, 0.0011754634131545775
new, 0.001143784012246482
has, 0.001139818176590729
been, 0.0011314053570022822
she, 0.0011231779929021337
when, 0.0010388151283620252
time, 0.001020454928285801
during, 0.0010150604024740412
other, 0.000996852337837487
all, 0.0009965911738389836
would, 0.0009838883986245162
i, 0.0009816784675480688
into, 0.0009747814411825965
over, 0.0009393256862347249
more, 0.000928216464155026
while, 0.0008683043518366213
game, 0.0008337519066420198
him, 0.000833659512215338
up, 0.0008320944477930469
out, 0.0008311265746428034
later, 0.0008154834995046792
only, 0.0008149808290501194
most, 0.0007993587327497114
three, 0.0007924900919456619
about, 0.0007908795409680287
between, 0.0007806769107330298
than, 0.0007752434009729466
there, 0.0007691075765888017
no, 0.0007649783702244134
some, 0.0007367540464791757
may, 0.0007317545869739906
film, 0.0007307893727139972
before, 0.0007028244980082452
year, 0.0007010632449171135
made, 0.0006909039222269555
war, 0.0006852565753272504
such, 0.0006820846453191073
second, 0.0006764855734810129
season, 0.0006742984758624876
where, 0.0006703808974139936
world, 0.0006614783938836459
years, 0.00065797553032901
both, 0.0006376003456387177
then, 0.0006321299412387915
however, 0.0006319880815965806
used, 0.00062986567399876
song, 0.0006276731718437009
them, 0.0006262642934722092
through, 0.000625695023875085
can, 0.000625450998339566
being, 0.0006251730417082627
these, 0.0006238844116640878
so, 0.0006232669114412846
under, 0.0006188978628468819
series, 0.0006183399518777296
against, 0.0006166924545590251
north, 0.000609985181985491
album, 0.0006081796547297291
part, 0.0006055707952447968
many, 0.000605563942919802
team, 0.0005962068781153405
city, 0.0005959313369049337
well, 0.0005899484877517437
became, 0.0005886900068219682
number, 0.0005883441133004584
united, 0.0005859625245159392
several, 0.0005846665276045107
four, 0.0005845001271372463
including, 0.0005845001271372463
early, 0.0005753584225649172
state, 0.0005740196225009455
m, 0.0005708567557234829
south, 0.0005701367903525787
music, 0.0005628431205304679
day, 0.0005582095854873983
episode, 0.0005445293159961666
said, 0.0005408405843741605
states, 0.000539701712547305
following, 0.0005395521761681132
did, 0.0005288133679199015
american, 0.0005264817310969719
t, 0.0005263453136146579
work, 0.0005259790820789121
known, 0.0005251170252684005
although, 0.0005246139409110884
could, 0.000521145464634605
end, 0.0005099679648112863
began, 0.0005093728380297382
re, 0.0005066700759968228
until, 0.0005052732210623736
because, 0.0005006442045671732
like, 0.0005004616684622157
released, 0.0004986350844463066
high, 0.0004953269426102319
called, 0.0004939121513840835
long, 0.000493538069037015
people, 0.0004871567387945373
west, 0.0004803995627100935
st, 0.000480207093945968
us, 0.0004755429527179657
million, 0.00047480003281794557
british, 0.00047236052889269625
since, 0.00047139249025711377
around, 0.00046805138587627704
if, 0.0004664301794779125
national, 0.0004662956172149039
back, 0.00046622833122937234
life, 0.00046521865256292936
best, 0.00046317462144638416
each, 0.00046229019003579284
found, 0.0004582806804234606
de, 0.0004567684543002405
september, 0.000454983234664008
same, 0.00045358053955317577
show, 0.00045315793959014265
along, 0.00044743231475084783
five, 0.00044728829350587954
off, 0.0004469774581353538
another, 0.00044693954645409284
you, 0.0004439487231045333
km, 0.0004433710409030269
b, 0.00044082929686305243
took, 0.0004386642049784645
use, 0.0004386642049784645
final, 0.00043683176946239765
any, 0.0004362662518113082
group, 0.0004349661628971366
area, 0.0004348437349292806
school, 0.00043211673056970013
august, 0.0004320323779523223
will, 0.0004292917613836145
century, 0.0004290227599060353
received, 0.00042766921319361916
october, 0.00042566703768626797
john, 0.00042534331501314817
due, 0.0004197809205917479
games, 0.00041964154681068175
we, 0.0004181694363216791
line, 0.00041669559634052467
what, 0.0004164316733390145
down, 0.0004155541164804945
east, 0.0004142793939280081
un, 0.0004135481706450267
u, 0.0004118974438152866
government, 0.0004108841144380725
man, 0.00040983873306791365
home, 0.00040954992642207907
june, 0.00040903458916709143
h, 0.00040851122231071044
system, 0.0004083549500846341
set, 0.000407260485552355
march, 0.00040661898662122117
single, 0.00040635290032045395
men, 0.0004047316485128676
general, 0.00040467678576307735
july, 0.0004029826566595651
co, 0.00040257445633865675
november, 0.0004008537876206044
do, 0.0004002875506389946
third, 0.0003981854182049351
much, 0.0003969318281269374
april, 0.00039529781518999083
york, 0.00039508451718323734
major, 0.00039448391655502534
large, 0.00039362199628380456
house, 0.0003931472762435058
left, 0.0003898029898744693
just, 0.00038850073408587917
e, 0.00038831003807751353
band, 0.00038765825765580477
place, 0.0003870299771933994
based, 0.000385796285743972
family, 0.00038557328517486
road, 0.00038347656820694173
air, 0.00038306155600275943
d, 0.00038224705786484367
character, 0.0003808082946655824
company, 0.0003793757254455782
army, 0.00037919953112833195
battle, 0.0003787989879594404
per, 0.0003783101340172438
king, 0.00037823799020357524
december, 0.00037819790832510034
history, 0.000377869183486463
six, 0.00037714725780061336
now, 0.000376577413484828
played, 0.0003764569870691684
name, 0.00037615988032026914
included, 0.0003749385116017737
k, 0.0003734099328407507
january, 0.0003733294235947305
won, 0.00037057250968774476
main, 0.00036993470734372264
wrote, 0.0003691753253802795
river, 0.00036793010466707756
according, 0.0003675174167775197
g, 0.0003674202912980532
led, 0.00036691833988853804
times, 0.00036648096983931707
video, 0.0003645512229868834
death, 0.00036430773612599547
top, 0.0003632032476211814
within, 0.00036193495394952154
near, 0.00036168274485561696
last, 0.00036127583240591317
own, 0.0003604696946031681
described, 0.00035995638484317223
those, 0.0003591492617844909
late, 0.0003582762361985445
ship, 0.0003573289767224528
next, 0.0003564708212920508
still, 0.00035611918745786863
named, 0.00035602103643112183
way, 0.00035549741184028906
record, 0.00035429373669116124
original, 0.0003537446705711287
release, 0.0003536544982442593
make, 0.00035346593133537294
go, 0.0003531379089846369
league, 0.00035160305422995324
di, 0.00035128266949967745
small, 0.00035051828168287247
water, 0.0003498602989619504
very, 0.00034973688129026045
great, 0.0003493006891763724
me, 0.00034791684023602554
route, 0.00034748813427228596
c, 0.00034730670559816233
public, 0.0003470675013365488
even, 0.00034644861456971344
production, 0.00034633304823278055
old, 0.0003462422370925939
species, 0.00034615967462070296
force, 0.0003460275610104151
club, 0.0003455898145089392
my, 0.00034557329215507694
play, 0.0003445483911100326
storm, 0.0003444739635962568
black, 0.0003414758583925594
february, 0.00034045516860334524
again, 0.00033959965934522246
white, 0.00033866858077278645
though, 0.00033777827056663464
side, 0.0003370704569628762
days, 0.00033673719675953817
built, 0.00033586186501204427
german, 0.0003340002982717417
book, 0.00033348211841222335
held, 0.0003332647373046363
story, 0.0003330473089224929
further, 0.0003317584918288599
university, 0.0003312726605593848
among, 0.0003306440780926119
service, 0.0003301409252005009
power, 0.00032958716161333307
role, 0.0003289491099965143
match, 0.0003283442592802259
division, 0.00032826022287003756
french, 0.00032820139311582377
sc, 0.0003258116097522213
members, 0.00032497717834929557
al, 0.00032408295427580985
having, 0.00032360175781755694
park, 0.00032076883122587717
local, 0.0003203622371225901
point, 0.00031954853229562333
player, 0.00031840308965921265
o, 0.00031825875141383407
